1011-98208-34680-2-9eef750a,3
24-02403-33840-2-4146088e,3
1326-86101-34200-2-eee52f08,3
1176-35505-33900-2-a3f2bf78,3
24-02403-33840-2-4146088e,3
1266-74401-35400-2-6ccb0392,3
426-84303-34200-2-0ad88b28,3
24-02403-33840-2-4146088e,3
1155-71203-35100-2-003453e4,3
426-84303-34200-2-0ad88b28,3
1029-30901-34200-2-c2345920,3
1029-30901-34200-2-c2345920,3
1027-03201-35100-2-fb1f7461,3
1011-98208-34680-2-9eef750a,3
1111-11101-34500-2-a746d58b,3
1076-06501-35400-2-bdf7bde9,3
1027-03201-35100-2-fb1f7461,3
1011-98208-34680-2-9eef750a,3
1027-03201-35100-2-fb1f7461,3
1283-02702-34800-2-16bf4b38,3
1265-07402-35400-2-588f8725,3
1010-98111-35160-2-8e107e6a,3
1286-79922-34200-2-05ab30e6,3
1321-08203-35700-2-f4191c00,3
1108-15202-35400-2-2925a0a0,3
1190-31404-35160-2-454a59a7,3
240-96607-33900-2-94876a79,3
1108-15202-35400-2-2925a0a0,3
1124-01403-33300-2-8e43a12b,3
240-96607-33900-2-94876a79,3
1275-06601-33300-2-3e2f891e,3
1265-07402-35400-2-588f8725,3
1153-07005-33840-2-cf06428e,3
1153-07005-33840-2-cf06428e,3
1275-06601-33300-2-3e2f891e,3
1027-03201-35100-2-fb1f7461,3
1266-74401-35400-2-6ccb0392,3
1155-71203-35100-2-003453e4,3
426-84303-34200-2-0ad88b28,3
1292-01002-34200-2-4fd75bbc,3
1156-06701-34200-2-dba8e65d,3
426-84303-34200-2-0ad88b28,3
1033-32504-34800-2-b6c45b27,3
1155-71203-35100-2-003453e4,3
1321-08203-35700-2-f4191c00,3
1011-98208-34680-2-9eef750a,3
1033-32504-34800-2-b6c45b27,3
1011-98208-34680-2-9eef750a,3
1320-81401-33600-2-c2fefe5b,3
1076-06501-35400-2-bdf7bde9,3
426-84303-34200-2-0ad88b28,3
1111-11101-34500-2-a746d58b,3
1108-15202-35400-2-2925a0a0,3
68-06804-35400-2-34fad12f,3
1321-08203-35700-2-f4191c00,3
1283-02702-34800-2-16bf4b38,3
1111-11101-34500-2-a746d58b,3
1027-03201-35100-2-fb1f7461,3
1292-01001-36000-2-9b98cbc4,3
1277-02203-33180-2-66642797,3
1153-07006-33600-2-a68c18f3,3
1275-06601-33300-2-3e2f891e,3
1026-03102-33900-2-b2fd3c1d,3
68-06804-35400-2-34fad12f,3
1028-03301-34800-2-ec87183f,3
1076-06501-35400-2-bdf7bde9,3
1281-02503-34080-2-98893379,3
1265-07402-35400-2-588f8725,3
1027-03201-35100-2-fb1f7461,3
1277-02203-34380-2-66642797,3
1318-80601-35760-2-dd29a371,3
1325-85602-34800-2-8e256569,3
1153-07006-33600-2-a68c18f3,3
1326-86101-34200-2-eee52f08,3
1277-02203-34380-2-66642797,3
1153-07006-33600-2-a68c18f3,3
1321-08203-35700-2-f4191c00,3
1124-01403-35820-2-8e43a12b,3
1011-98208-34680-2-9eef750a,3
1153-07005-33840-2-cf06428e,3
1027-03201-35100-2-fb1f7461,3
1155-71203-35100-2-003453e4,3
1261-29801-36000-2-9196562c,3
1318-80601-35760-2-dd29a371,3
1011-98208-34680-2-9eef750a,3
1153-07006-33600-2-a68c18f3,3
1277-02203-34380-2-66642797,3
1318-80601-35760-2-dd29a371,3
1138-09404-36000-2-8fd83cf4,3
1026-03102-33900-2-b2fd3c1d,3
1222-01108-33720-2-048e9c26,3
1033-32504-34800-2-b6c45b27,3
1027-03201-35100-2-fb1f7461,3
1155-71203-35100-2-003453e4,3
1011-98208-34680-2-9eef750a,3
1321-08204-35100-2-b604338b,3
1033-32504-34800-2-b6c45b27,3
1028-03301-34800-2-ec87183f,3
68-06804-35400-2-34fad12f,3
1153-07005-33840-2-cf06428e,3
1138-09404-36000-2-8fd83cf4,3
1076-06501-35400-2-bdf7bde9,3
1222-01107-33960-2-571dbd1c,3
24-02403-33840-2-4146088e,3
1222-01107-33960-2-571dbd1c,3
1010-98111-35160-2-8e107e6a,3
1326-86101-34200-2-eee52f08,3
1265-07402-35400-2-588f8725,3
1124-01403-35820-2-8e43a12b,3
1283-02702-34800-2-16bf4b38,3
1283-02702-34800-2-16bf4b38,3
1076-06501-35400-2-bdf7bde9,3
1222-01108-33720-2-048e9c26,3
1028-03301-34800-2-ec87183f,3
1325-85602-34800-2-8e256569,3
1153-07006-33600-2-a68c18f3,3
1325-85602-34800-2-8e256569,3
1011-98208-34680-2-9eef750a,3
1302-92601-34200-2-7ec7ba7b,5
1325-85602-31200-2-9a7774c2,5
1075-01803-34560-2-369c09c0,5
1124-01403-34200-2-8e43a12b,5
1012-98303-33600-2-633b6587,5
1038-36204-34200-2-bd99fe54,5
1095-19508-32100-2-8411dec3,5
1108-15201-33300-2-436eac4e,5
1029-30901-31200-2-c2345920,5
1324-08301-33900-2-1d93d9eb,5
25-02506-34500-2-acf16034,5
1108-15201-33300-2-436eac4e,5
1278-02202-33000-2-57466b25,5
1318-80601-34680-2-dd29a371,5
1124-01403-34200-2-8e43a12b,5
1324-08301-33900-2-1d93d9eb,5
1285-07501-34200-2-c71dd9aa,5
1038-36204-34200-2-bd99fe54,5
1012-98303-33600-2-633b6587,5
1318-80601-34680-2-dd29a371,5
1324-08301-33900-2-1d93d9eb,5
1286-79821-34800-2-d0121941,5
1321-08204-33300-2-b604338b,5
1286-79821-34800-2-d0121941,5
1095-19508-32100-2-8411dec3,5
1318-80601-34680-2-dd29a371,5
1321-08204-33300-2-b604338b,5
1318-80601-34680-2-dd29a371,5
1038-36204-34200-2-bd99fe54,5
1300-90601-33600-2-38663b20,5
1095-19507-35100-2-31a2a260,5
1399-03602-32880-2-a9ffec2b,5
1116-12502-32400-2-7d914e52,5
1051-39104-34800-2-ee12fd79,5
1095-19508-32100-2-8411dec3,5
1318-80601-34680-2-dd29a371,5
1153-07006-34800-2-a68c18f3,5
1285-07501-34200-2-c71dd9aa,5
1318-80601-34680-2-dd29a371,5
1038-36204-34200-2-bd99fe54,5
1286-79821-34800-2-d0121941,5
1095-19508-32100-2-8411dec3,5
1176-35504-34500-2-229bc3e5,5
1324-08301-33900-2-1d93d9eb,5
1318-80601-34680-2-dd29a371,5
1176-35504-34500-2-229bc3e5,5
1320-81401-35400-2-1a2bef79,5
1038-36204-34200-2-bd99fe54,5
1095-19508-32100-2-8411dec3,5
1389-06403-35400-2-958b9de4,5
1318-80601-34680-2-dd29a371,5
1318-80601-34680-2-dd29a371,5
1095-19507-35100-2-31a2a260,5
1124-01404-34800-2-0687166a,5
1002-14502-35100-2-23b21fb6,5
1278-02202-33000-2-57466b25,5
1002-14502-35100-2-23b21fb6,5
1013-98403-33720-2-309559cb,5
1013-98403-33720-2-309559cb,5
1124-01403-34200-2-8e43a12b,5
1051-39104-34800-2-ee12fd79,5
1095-19507-35100-2-31a2a260,5
1012-98303-33600-2-633b6587,5
1324-08301-33900-2-1d93d9eb,5
1124-01404-34800-2-0687166a,5
1302-92601-34200-2-7ec7ba7b,5
1116-12502-32400-2-7d914e52,5
1300-90601-33600-2-38663b20,5
1286-79821-35400-2-d0121941,5
1302-92601-34200-2-7ec7ba7b,5
1038-36204-34200-2-bd99fe54,5
1302-92601-34200-2-7ec7ba7b,5
1153-07006-34800-2-a68c18f3,5
1399-03602-32880-2-a9ffec2b,5
1253-06301-35280-2-e33d16b2,5
1399-03602-32880-2-a9ffec2b,5
1051-39104-34800-2-ee12fd79,5
1396-03804-34200-2-9f8ceb58,5
1203-01105-35160-2-63b10ef1,5
1041-36605-33900-2-82b0be78,5
1300-90601-33600-2-38663b20,5
1300-90601-33600-2-38663b20,5
1278-02202-34800-2-57466b25,5
1012-98303-33600-2-633b6587,5
1285-07501-34200-2-c71dd9aa,5
1320-81401-35400-2-1a2bef79,5
1153-07006-34800-2-a68c18f3,5
1051-39104-34800-2-ee12fd79,5
1116-12502-32400-2-7d914e52,5
1002-14502-35100-2-23b21fb6,5
1286-79821-35400-2-d0121941,5
234-07602-35100-2-d0083985,5
1051-39104-34800-2-ee12fd79,5
1013-98403-33720-2-309559cb,5
1286-79821-35400-2-d0121941,5
1278-02202-34800-2-57466b25,5
1278-02202-34800-2-57466b25,5
1002-14502-35100-2-23b21fb6,5
1095-19507-35100-2-31a2a260,5
1075-01804-35280-2-056ee412,5
1278-02201-31440-2-79e618cb,5
1017-98804-35400-2-f0306e1a,5
1124-01404-34800-2-0687166a,5
1176-35504-34500-2-229bc3e5,5
1320-81401-35400-2-1a2bef79,5
1286-79821-33600-2-d0121941,5
1051-39104-34800-2-ee12fd79,5
1038-36204-34200-2-bd99fe54,5
1124-01403-34200-2-8e43a12b,5
1095-19507-35100-2-31a2a260,5
1002-14502-35100-2-23b21fb6,5
1013-98403-33720-2-309559cb,5
1300-90601-33600-2-38663b20,5
1153-07006-35400-2-a68c18f3,5
1154-71101-35700-2-4540194b,5
1095-19507-35100-2-31a2a260,5
25-02506-34500-2-acf16034,5
234-07602-35100-2-d0083985,5
25-02506-34500-2-acf16034,5
1138-09404-35100-2-8fd83cf4,5
1095-19507-35100-2-31a2a260,5
1278-02202-34800-2-57466b25,5
1002-14502-35100-2-23b21fb6,5
1324-08301-33900-2-1d93d9eb,5
1181-35104-36000-2-5c6ff455,5
1181-35103-33300-2-b7bf33fb,5
1154-71101-35700-2-4540194b,5
1036-35304-35700-2-d1c648a0,5
1278-02202-33000-2-57466b25,5
234-07602-35100-2-d0083985,5
1320-81401-35400-2-1a2bef79,5
1278-02202-33000-2-57466b25,5
1017-98804-35400-2-f0306e1a,5
1153-07006-34800-2-a68c18f3,5
1278-02202-34800-2-57466b25,5
1286-79821-35400-2-d0121941,5
1138-09404-35100-2-8fd83cf4,5
234-07602-35100-2-d0083985,5
1286-79821-35400-2-d0121941,5
1095-19507-35100-2-31a2a260,5
1203-01105-35160-2-63b10ef1,5
1017-98804-35400-2-f0306e1a,5
1036-35304-35700-2-d1c648a0,5
1090-17116-35700-2-72fc6547,5
1272-78101-36000-2-b79f46e4,5
1075-01803-34560-2-369c09c0,5
1278-02202-33000-2-57466b25,5
25-02506-34500-2-acf16034,5
1153-07006-34800-2-a68c18f3,5
1396-03804-36000-2-9f8ceb58,5
1075-01803-34560-2-369c09c0,5
1075-01803-35280-2-369c09c0,5
1272-78101-36000-2-b79f46e4,5
1075-01804-35280-2-056ee412,5
1388-20023-35520-2-c9985f66,5
25-02506-34500-2-acf16034,5
1181-35104-36000-2-5c6ff455,5
1395-27003-34500-2-e591fcb4,5
1075-01804-35280-2-056ee412,5
1036-35304-35700-2-d1c648a0,5
1138-09404-35100-2-8fd83cf4,5
1278-02202-34800-2-57466b25,5
1176-35504-34500-2-229bc3e5,5
1324-08302-35100-2-b8b26460,5
1153-07006-34800-2-a68c18f3,5
1288-88301-36120-2-bea0959e,5
1253-06301-35280-2-e33d16b2,5
1017-98804-35400-2-f0306e1a,5
1109-15405-36000-2-5a96ebcd,5
1036-35304-35700-2-d1c648a0,5
1396-03804-34200-2-9f8ceb58,5
1017-98804-35400-2-f0306e1a,5
1017-98804-35400-2-f0306e1a,5
1181-35104-36000-2-5c6ff455,5
1017-98804-35400-2-f0306e1a,5
1281-02504-31500-2-8e2058ed,5
1109-15405-36000-2-5a96ebcd,5
1153-07006-34800-2-a68c18f3,5
1272-78102-37200-2-d2c2dbcd,5
1040-36504-28800-2-9aa12a25,5
234-07601-36000-2-7011ac18,5
1036-35304-35700-2-d1c648a0,5
1109-15405-36000-2-5a96ebcd,5
1075-01804-35280-2-056ee412,5
24-02405-32280-2-e906aa85,4
1265-07401-34020-2-82d26978,4
1299-90111-34200-2-3b81530e,4
1265-07401-34020-2-82d26978,4
1296-91701-31200-2-f624746d,4
68-06803-32700-2-a100e39c,4
1281-02503-33420-2-43fd97e7,4
1041-36605-28500-2-c4d71581,4
1299-90111-34200-2-3b81530e,4
30-03007-33000-2-07d7b73f,4
1076-06504-34200-2-09495e14,4
1076-06504-34200-2-09495e14,4
1073-32302-34200-2-d5a189aa,4
1285-07502-34200-2-36e71e90,4
1285-07502-34200-2-36e71e90,4
1305-92401-30900-2-61091efe,4
1324-08302-34200-2-b8b26460,4
1119-12004-31500-2-dcea3859,4
1292-01001-33600-2-9b98cbc4,4
1288-88301-34320-2-bea0959e,4
1037-36101-34200-2-1b56bcb1,4
1028-03301-33900-2-ec87183f,4
1299-90111-34200-2-3b81530e,4
1308-09703-30720-2-8fe6e9bb,4
30-03007-33000-2-07d7b73f,4
24-02405-32280-2-e906aa85,4
1047-13502-34500-2-ff588635,4
1299-90111-34200-2-3b81530e,4
1108-15202-33600-2-2925a0a0,4
1324-08302-34200-2-b8b26460,4
1325-85601-32400-2-b126dd81,4
24-02403-32820-2-5a01aecb,4
1288-88301-34320-2-bea0959e,4
1275-06602-31500-2-3ab4c70f,4
1108-15202-33600-2-2925a0a0,4
1299-90111-34200-2-3b81530e,4
30-03007-33000-2-07d7b73f,4
426-84304-34200-2-fd164133,4
1285-07501-33300-2-9801ffac,4
1395-27001-31500-2-5f333a43,4
1054-39405-34500-2-62943ba4,4
1033-32503-34500-2-6a27fbe1,4
1276-07702-33900-2-a52e710e,4
1108-15202-33600-2-2925a0a0,4
1316-80102-34200-2-d81a69d2,4
1073-32302-34200-2-d5a189aa,4
24-02403-32820-2-5a01aecb,4
1316-80102-34200-2-d81a69d2,4
1316-80102-34200-2-d81a69d2,4
1108-15202-33600-2-2925a0a0,4
1138-09404-34200-2-8fd83cf4,4
1395-27007-30000-2-700c8203,4
1047-13502-34500-2-ff588635,4
426-84304-34200-2-fd164133,4
24-02403-32820-2-5a01aecb,4
1276-07702-33900-2-a52e710e,4
1294-09511-33900-2-a9675358,4
68-06803-32700-2-a100e39c,4
1054-39405-34500-2-62943ba4,4
1094-18603-34500-2-60f28aa9,4
1076-06504-34200-2-09495e14,4
1253-06301-29520-2-3683dc72,4
1033-32503-34500-2-6a27fbe1,4
1073-32302-34200-2-d5a189aa,4
335-79702-31500-2-6c8cb144,4
1316-80102-34200-2-d81a69d2,4
24-02403-32820-2-5a01aecb,4
1316-80102-34200-2-d81a69d2,4
1033-32503-34500-2-6a27fbe1,4
1265-07401-34020-2-82d26978,4
1037-36101-34200-2-1b56bcb1,4
1276-07702-33900-2-a52e710e,4
1299-90111-34200-2-3b81530e,4
1012-98303-35400-2-633b6587,4
1261-29802-33600-2-c9654a63,4
1047-13502-34500-2-ff588635,4
1299-90111-34200-2-3b81530e,4
1037-36101-34200-2-1b56bcb1,4
1033-32503-34500-2-6a27fbe1,4
1138-09404-34200-2-8fd83cf4,4
30-03007-33000-2-07d7b73f,4
1001-14701-35400-2-c9712d41,4
1037-36101-34200-2-1b56bcb1,4
1292-01001-33600-2-9b98cbc4,4
426-84304-34200-2-fd164133,4
1325-85601-32400-2-b126dd81,4
1033-32503-34500-2-6a27fbe1,4
1292-01001-33600-2-9b98cbc4,4
1299-90111-34200-2-3b81530e,4
1324-08302-34200-2-b8b26460,4
1294-09511-33900-2-a9675358,4
1073-32302-34200-2-d5a189aa,4
1285-07502-35100-2-36e71e90,4
1047-13502-34500-2-ff588635,4
426-84304-34200-2-fd164133,4
1076-06504-34200-2-09495e14,4
1293-09503-34200-2-4a14890d,4
1293-09503-34200-2-4a14890d,4
1299-90111-34200-2-3b81530e,4
1108-15202-33600-2-2925a0a0,4
1108-15202-33600-2-2925a0a0,4
1028-03301-33900-2-ec87183f,4
1294-09511-33900-2-a9675358,4
1316-80102-34200-2-d81a69d2,4
1073-32302-34200-2-d5a189aa,4
30-03007-33000-2-07d7b73f,4
1293-09503-34200-2-4a14890d,4
1108-15202-33600-2-2925a0a0,4
1094-18603-34500-2-60f28aa9,4
1073-32302-34200-2-d5a189aa,4
1076-06504-34200-2-09495e14,4
1108-15202-33600-2-2925a0a0,4
30-03007-33000-2-07d7b73f,4
1294-09511-33900-2-a9675358,4
1033-32503-34500-2-6a27fbe1,4
1076-06504-34200-2-09495e14,4
1316-80102-34200-2-d81a69d2,4
1316-80102-34200-2-d81a69d2,4
1094-18603-34500-2-60f28aa9,4
1108-15202-33600-2-2925a0a0,4
1286-79821-31800-2-d0121941,4
1285-07502-35100-2-36e71e90,4
1012-98303-35400-2-633b6587,4
1265-07401-34020-2-82d26978,4
1076-06504-34200-2-09495e14,4
1285-07502-34200-2-36e71e90,4
1294-09511-33900-2-a9675358,4
1027-03202-35400-2-d260d1ce,4
1001-14701-35400-2-c9712d41,4
1094-18603-34500-2-60f28aa9,4
1275-06602-35100-2-a1179d54,4
1293-09503-34200-2-4a14890d,4
1073-32302-34200-2-d5a189aa,4
1325-85601-32400-2-b126dd81,4
1073-32302-34200-2-d5a189aa,4
1001-14701-35400-2-c9712d41,4
1027-03202-35400-2-d260d1ce,4
1275-06602-35100-2-a1179d54,4
1316-80102-34200-2-d81a69d2,4
1292-01001-33600-2-9b98cbc4,4
1388-20008-35400-2-43f3d306,4
1073-32302-34200-2-d5a189aa,4
1028-03301-33900-2-ec87183f,4
1076-06504-34200-2-09495e14,4
1027-03202-35400-2-d260d1ce,4
1073-32302-34200-2-d5a189aa,4
1181-35103-35100-2-b7bf33fb,4
1268-75101-35760-2-bee3eb2a,4
1001-14701-35400-2-c9712d41,4
1316-80102-34200-2-d81a69d2,4
1181-35103-35100-2-b7bf33fb,4
1047-13502-34500-2-ff588635,4
1316-80102-34200-2-d81a69d2,4
1036-35303-35700-2-07785344,4
1285-07502-34200-2-36e71e90,4
1049-37701-35700-2-a9a202b7,4
1273-78202-36000-2-898e011a,4
1037-36101-34200-2-1b56bcb1,4
1027-03202-35400-2-d260d1ce,4
1033-32503-34500-2-6a27fbe1,4
1076-06504-34200-2-09495e14,4
1276-07702-33900-2-a52e710e,4
1059-14902-35400-2-f12505de,4
1339-12801-36300-2-629dc051,4
1012-98303-35400-2-633b6587,4
1274-78301-36000-2-430ffee9,4
1049-37701-35700-2-a9a202b7,4
1032-32411-35700-2-6970ec26,4
1325-85601-32400-2-b126dd81,4
426-84304-34200-2-fd164133,4
1012-98303-35400-2-633b6587,4
1265-07401-34020-2-82d26978,4
1059-14902-35400-2-f12505de,4
1033-32503-34500-2-6a27fbe1,4
1001-14701-35400-2-c9712d41,4
1293-09503-34200-2-4a14890d,4
68-06804-36300-2-34fad12f,4
1323-87101-36000-2-c416c064,4
1325-85601-32400-2-b126dd81,4
1265-07401-35820-2-82d26978,4
1285-07501-33300-2-9801ffac,4
1274-78301-36000-2-430ffee9,4
1325-85601-32400-2-b126dd81,4
1267-74702-32880-2-5ef17b4a,9
1157-73302-31980-2-53f4edd4,9
1176-35504-32700-2-229bc3e5,9
1040-36504-32400-2-950ddc35,9
1388-20023-33240-2-e2690040,9
512-92011-33600-2-bca7da49,9
1272-78102-31800-2-d2c2dbcd,9
1137-01302-31200-2-d560d49a,9
1088-16102-33300-2-e54ea382,9
234-07601-33300-2-7011ac18,9
1033-32503-33300-2-6e49d583,9
1182-07205-32040-2-87d5f226,9
1156-06701-32400-2-dba8e65d,9
1106-14301-33300-2-9f21ee03,9
1026-03102-33000-2-b2fd3c1d,9
24-02403-32040-2-70716b75,9
1290-88501-33300-2-de265c4e,9
1040-36504-32400-2-950ddc35,9
1267-74702-32880-2-5ef17b4a,9
1075-01803-33480-2-369c09c0,9
20-02006-33300-2-6a0de5f0,9
234-07601-33300-2-7011ac18,9
1388-20023-33240-2-e2690040,9
1397-38017-33600-2-1378c1f7,9
1290-88501-33300-2-de265c4e,9
1267-74702-32880-2-5ef17b4a,9
1275-06602-30600-2-3ab4c70f,9
1253-06301-30240-2-3683dc72,9
1156-06701-32400-2-dba8e65d,9
1040-36504-32400-2-950ddc35,9
1324-08302-30600-2-35232105,9
1075-01803-33480-2-369c09c0,9
1346-05002-33300-2-08046fd5,9
24-02403-32040-2-70716b75,9
1026-03102-32100-2-b8aeaca5,9
1267-74702-32880-2-5ef17b4a,9
1155-71203-31500-2-8ba83130,9
1324-08302-30600-2-35232105,9
1324-08302-30600-2-35232105,9
1026-03102-33000-2-b2fd3c1d,9
1026-03102-32100-2-b8aeaca5,9
1124-01404-32100-2-ac30a7ca,9
1267-74702-32880-2-5ef17b4a,9
1041-36606-32460-2-82d505df,9
234-07601-33300-2-7011ac18,9
1156-06701-32400-2-dba8e65d,9
1026-03102-32100-2-b8aeaca5,9
1304-92302-32100-2-1dd7318b,9
1059-14902-33600-2-f12505de,9
24-02403-32040-2-70716b75,9
1389-06403-33960-2-958b9de4,9
1059-14902-33600-2-f12505de,9
1033-32503-33300-2-6e49d583,9
1026-03102-33000-2-b2fd3c1d,9
1040-36504-32400-2-950ddc35,9
1304-92302-32100-2-1dd7318b,9
1041-36606-32460-2-82d505df,9
1182-07205-32040-2-87d5f226,9
1041-36606-32460-2-82d505df,9
24-02403-32040-2-70716b75,9
24-02403-32040-2-70716b75,9
1389-06403-33960-2-958b9de4,9
1155-71203-31500-2-8ba83130,9
1326-86101-32400-2-48c0bd66,9
1176-35504-32700-2-229bc3e5,9
1075-01803-33480-2-369c09c0,9
1253-06302-30960-2-8e60e62d,9
1038-36203-32400-2-fc4e8c43,9
1346-05002-33300-2-08046fd5,9
1155-71203-31500-2-8ba83130,9
1026-03102-32100-2-b8aeaca5,9
1304-92302-32100-2-1dd7318b,9
240-96603-30600-2-1a6a5ec8,9
1327-86502-34200-2-def93d11,9
1155-71203-31500-2-8ba83130,9
1124-01404-32100-2-ac30a7ca,9
1059-14902-33600-2-f12505de,9
1388-20023-33240-2-e2690040,9
1040-36504-32400-2-950ddc35,9
1106-14301-33300-2-9f21ee03,9
1346-05002-33300-2-08046fd5,9
1265-07401-33120-2-82d26978,9
1059-14902-33600-2-f12505de,9
1304-92302-32100-2-1dd7318b,9
1040-36504-32400-2-950ddc35,9
1072-32102-33600-2-b8894c12,9
1273-78202-30600-2-db642429,9
24-02403-32040-2-70716b75,9
1327-86502-34200-2-def93d11,9
1040-36504-32400-2-950ddc35,9
1059-14902-33600-2-f12505de,9
234-07601-33300-2-7011ac18,9
1326-86101-32400-2-48c0bd66,9
1027-03201-34200-2-fb1f7461,9
1327-86502-34200-2-def93d11,9
1176-35504-32700-2-229bc3e5,9
234-07601-33300-2-7011ac18,9
1075-01803-33480-2-369c09c0,9
1327-86502-34200-2-def93d11,9
1389-06403-33960-2-958b9de4,9
1040-36504-32400-2-950ddc35,9
1075-01803-33480-2-369c09c0,9
1027-03201-34200-2-fb1f7461,9
1119-12003-32400-2-dc1f7a54,9
1389-06403-33960-2-958b9de4,9
1027-03201-34200-2-fb1f7461,9
1072-32102-33600-2-b8894c12,9
1027-03201-34200-2-fb1f7461,9
1304-92302-32100-2-1dd7318b,9
1265-07402-34500-2-588f8725,9
234-07601-33300-2-7011ac18,9
1176-35504-32700-2-229bc3e5,9
1156-06701-32400-2-dba8e65d,9
1327-86502-34200-2-def93d11,9
1325-85601-30600-2-23d1cbab,9
1075-01803-33480-2-369c09c0,9
1326-86101-32400-2-48c0bd66,9
1311-93101-34800-2-b9000229,9
1279-02402-33960-2-456069ed,9
1033-32503-33300-2-6e49d583,9
1311-93101-34800-2-b9000229,9
1119-12003-32400-2-dc1f7a54,9
24-02403-35160-2-479b78cb,9
1326-86101-32400-2-48c0bd66,9
1265-07402-34500-2-588f8725,9
1265-07402-34500-2-588f8725,9
1311-93101-34800-2-b9000229,9
1026-03102-33000-2-b2fd3c1d,9
1288-88302-35220-2-75391050,9
1053-39304-34800-2-82045dc2,9
1290-88501-33300-2-de265c4e,9
1119-12003-32400-2-dc1f7a54,9
1119-12003-32400-2-dc1f7a54,9
1027-03201-34200-2-fb1f7461,9
1182-07205-32040-2-87d5f226,9
1027-03201-34200-2-fb1f7461,9
1029-30902-34200-2-d76b6436,9
1326-86101-32400-2-48c0bd66,9
1265-07401-33120-2-82d26978,9
1155-71203-31500-2-8ba83130,9
1388-20023-33240-2-e2690040,9
1124-01403-35100-2-8e43a12b,9
1026-03102-33000-2-b2fd3c1d,9
1029-30902-34200-2-d76b6436,9
1311-93101-34800-2-b9000229,9
1033-32503-33300-2-6e49d583,9
1288-88302-35220-2-75391050,9
1108-15201-35100-2-51657e1b,9
1281-02503-34680-2-98893379,9
1033-32503-33300-2-6e49d583,9
1281-02503-34680-2-98893379,9
1265-07401-33120-2-82d26978,9
1308-09704-34680-2-382296ac,9
1311-93101-34800-2-b9000229,9
1265-07401-33120-2-82d26978,9
1108-15201-35100-2-51657e1b,9
1308-09704-34680-2-382296ac,9
1075-01803-33480-2-369c09c0,9
1119-12003-32400-2-dc1f7a54,9
1311-93101-34800-2-b9000229,9
24-02403-35160-2-479b78cb,9
1281-02503-34680-2-98893379,9
1014-98504-34680-2-9c52ff8e,9
1026-03102-33000-2-b2fd3c1d,9
1156-06701-32400-2-dba8e65d,9
1265-07402-34500-2-588f8725,9
1281-02503-34680-2-98893379,9
24-02403-35160-2-479b78cb,9
1346-05002-35100-2-08046fd5,9
1108-15201-35100-2-51657e1b,9
1119-12003-32400-2-dc1f7a54,9
1395-27001-34080-2-2997f62e,9
24-02403-35160-2-479b78cb,9
1265-07402-34500-2-588f8725,9
1124-01403-35100-2-8e43a12b,9
27-02704-35400-2-a9204e51,9
